Unnamed: 0,year,input_string,sale_date,address,postal_code,ppr_county,price,not_full_market_price,vat_exclusive,description_of_property,property_size_description,date,formatted_address,accuracy,latitude,longitude,postcode,type,geo_county,electoral_district,electoral_district_id,region,small_area
211249,2017.0,"95 BELGROVE PARK, MOUNT PROSPECT LAWNS, CLONTARF DUBLIN 3,Dublin,Ireland",04/05/2017,"95 BELGROVE PARK, MOUNT PROSPECT LAWNS, CLONTARF DUBLIN 3",Dublin 3,Dublin,355000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-04,"Belgrove Park, Mount Prospect Lawns, Clontarf East, Dublin 3, Ireland",ROOFTOP,53.3683355,-6.1910597,,premise,Dublin City,Clontarf East B,02038,Dublin,268042028
211268,2017.0,"95 WESTENDGATE, COOKSTOWN WAY, TALLAGHT DUBLIN 24,Dublin,Ireland",09/06/2017,"95 WESTENDGATE, COOKSTOWN WAY, TALLAGHT DUBLIN 24",Dublin 24,Dublin,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-09,"Old Blessington Rd, Whitestown, Dublin, Ireland",GEOMETRIC_CENTER,53.2851799,-6.3763274,,"establishment,lodging,point_of_interest",South Dublin,Tallaght-Springfield,03039,Dublin,267147007
211274,2017.0,"96 BEAUMONT AVE, CHURCHTOWN, DUBLIN 14,Dublin,Ireland",11/04/2017,"96 BEAUMONT AVE, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,537000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-11,"96 Beaumont Ave, Churchtown Upper, Dublin, Ireland",RANGE_INTERPOLATED,53.2903959,-6.2569782,,street_address,Dn Laoghaire-Rathdown,Churchtown-Nutgrove,05024,Dublin,267044010
211284,2017.0,"96 LITTLEPACE WOODS, CLONEE, DUBLIN 15,Dublin,Ireland",03/02/2017,"96 LITTLEPACE WOODS, CLONEE, DUBLIN 15",Dublin 15,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-03,"96 Littlepace Woods, Littlepace, Clonee, Co. Dublin, D15 R2A0, Ireland",ROOFTOP,53.4038343,-6.4303402,D15 R2A0,street_address,Fingal,Blanchardstown-Blakestown,04009,Dublin,267028043
211287,2017.0,"96 MOYLARAGH CRESCENT, BALBRIGGAN, DUBLIN,Dublin,Ireland",10/02/2017,"96 MOYLARAGH CRESCENT, BALBRIGGAN, DUBLIN",,Dublin,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-10,"96 Moylaragh Cres, Tankardstown, Balbriggan, Co. Dublin, K32 EW44, Ireland",ROOFTOP,53.6097062,-6.2005546,K32 EW44,street_address,Fingal,Balbriggan Rural,04002,Dublin,267002006
211291,2017.0,"96 ST DONAGHS RD, DONAGHMEDE, DUBLIN 13,Dublin,Ireland",10/01/2017,"96 ST DONAGHS RD, DONAGHMEDE, DUBLIN 13",Dublin 13,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-10,"96 St Donagh's Rd, Donaghmede, Dublin 13, D13 XN83, Ireland",ROOFTOP,53.3917798,-6.1647249,D13 XN83,street_address,Dublin City,Grange C,02061,Dublin,268073011
211294,2017.0,"96 TANEY CRESCENT, GOATSTOWN, DUBLIN 14,Dublin,Ireland",12/05/2017,"96 TANEY CRESCENT, GOATSTOWN, DUBLIN 14",Dublin 14,Dublin,587000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-12,"96 Taney Cres, Drummartin, Dublin 14, D14 CX85, Ireland",ROOFTOP,53.2940696,-6.2378689,D14 CX85,street_address,Dn Laoghaire-Rathdown,Dundrum-Taney,05041,Dublin,267082002
211300,2017.0,"97 BALKILL PARK, HOWTH, DUBLIN,Dublin,Ireland",02/02/2017,"97 BALKILL PARK, HOWTH, DUBLIN",Dublin 13,Dublin,435000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-02,"97 Balkill Park, Howth, Co. Dublin, D13 F251, Ireland",ROOFTOP,53.38253,-6.069645,D13 F251,street_address,Fingal,Howth,04024,Dublin,267095013
211306,2017.0,"97 DODDER PARK RD, RATHFARNHAM, DUBLIN 14,Dublin,Ireland",02/03/2017,"97 DODDER PARK RD, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,625000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-02,"97 Dodder Park Rd, Rathfarnham, Dublin 14, D14 X466, Ireland",ROOFTOP,53.3042258,-6.2741657,D14 X466,street_address,South Dublin,Rathfarnham Village,03026,Dublin,267117006
211318,2017.0,"97 SHANTALLA RD, WHITEHALL, DUBLIN 9,Dublin,Ireland",06/01/2017,"97 SHANTALLA RD, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,335000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-06,"97 Shantalla Rd, Beaumont, Dublin 9, D09 PN50, Ireland",ROOFTOP,53.3880518,-6.238592,D09 PN50,street_address,Dublin City,Beaumont A,02021,Dublin,268021005
211320,2017.0,"97 SOUTHGATE, CORK ST, DUBLIN,Dublin,Ireland",07/03/2017,"97 SOUTHGATE, CORK ST, DUBLIN",Dublin 8,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-07,"South Gate Apartments, Cork St, Merchants Quay, Dublin 8, Ireland",ROOFTOP,53.3381023,-6.2798564,,premise,Dublin City,Merchants Quay C,02121,Dublin,268100014
211329,2017.0,"98 BRIARFIELD RD KILBARRACK, DUBLIN 5, DUBLIN,Dublin,Ireland",05/05/2017,"98 BRIARFIELD RD KILBARRACK, DUBLIN 5, DUBLIN",Dublin 5,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-05,"98 Briarfield Rd, Donaghmede, Dublin 5, D05 E029, Ireland",ROOFTOP,53.3853039,-6.1617044,D05 E029,street_address,Dublin City,Raheny-Foxfield,02085,Dublin,268124006
211330,2017.0,"98 CASTLEMOYNE, BAIGRIFFIN, DUBLIN 13,Dublin,Ireland",09/03/2017,"98 CASTLEMOYNE, BAIGRIFFIN, DUBLIN 13",Dublin 13,Dublin,485000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-09,"98 Castlemoyne, Balgriffin, Dublin 13, D13 WN28, Ireland",ROOFTOP,53.4094002,-6.1662014,D13 WN28,street_address,Fingal,Balgriffin,04005,Dublin,267005005
211333,2017.0,"98 DELWOOD WALK, CASTLEKNOCK, DUBLIN,Dublin,Ireland",07/06/2017,"98 DELWOOD WALK, CASTLEKNOCK, DUBLIN",Dublin 15,Dublin,540000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-07,"98 Delwood Walk, Blanchardstown, Dublin 15, D15 FC8P, Ireland",ROOFTOP,53.3800758,-6.3859171,D15 FC8P,street_address,Fingal,Blanchardstown-Delwood,04012,Dublin,267031002
211337,2017.0,"98 HOLYWELL WOOD, SWORDS, DUBLIN,Dublin,Ireland",03/02/2017,"98 HOLYWELL WOOD, SWORDS, DUBLIN",,Dublin,138000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-03,"98 Holywell Wood, Barrysparks, Swords, Co. Dublin, Ireland",RANGE_INTERPOLATED,53.4448751,-6.2129667,,street_address,Fingal,Kinsaley,04026,Dublin,267099004
211339,2017.0,"98 LANDSCAPE PARK, CHURCHTOWN, DUBLIN,Dublin,Ireland",03/03/2017,"98 LANDSCAPE PARK, CHURCHTOWN, DUBLIN",Dublin 14,Dublin,230000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2017-03-03,"98 Landscape Park, Rathmines Little, Dublin 14, D14 X654, Ireland",ROOFTOP,53.2995278,-6.2639557,D14 X654,street_address,Dn Laoghaire-Rathdown,Churchtown-Landscape,05023,Dublin,267043006
211341,2017.0,"98 MERRION PARK, BLACKROCK, DUBLIN,Dublin,Ireland",12/01/2017,"98 MERRION PARK, BLACKROCK, DUBLIN",,Dublin,710000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-12,"98 Merrion Park, Merrion, Blackrock, Co. Dublin, A94 R2X8, Ireland",ROOFTOP,53.2979026,-6.2027657,A94 R2X8,street_address,Dn Laoghaire-Rathdown,Blackrock-Williamstown,05017,Dublin,267026004
211350,2017.0,"99 CRUISE PARK DRIVE, TYRRELSTOWN, DUBLIN 15,Dublin,Ireland",03/02/2017,"99 CRUISE PARK DRIVE, TYRRELSTOWN, DUBLIN 15",,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-03,"99 Cruise Park Dr, Tyrrelstown, Dublin 15, D15 HF99, Ireland",ROOFTOP,53.4188941,-6.3974672,D15 HF99,street_address,Fingal,The Ward,04041,Dublin,267158011
211354,2017.0,"99 FERNLEIGH DR, RIVERWOOD, CASTLEKNOCK DUBLIN 15,Dublin,Ireland",09/01/2017,"99 FERNLEIGH DR, RIVERWOOD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-09,,,,,,,,,,,
211355,2017.0,"99 LOHUNDA PARK, CLONSILLA, DUBLIN 15,Dublin,Ireland",06/03/2017,"99 LOHUNDA PARK, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,269000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-06,"99 Lohunda Park, Clonsilla, Dublin 15, D15 XNH1, Ireland",ROOFTOP,53.3881248,-6.4128784,D15 XNH1,street_address,Fingal,Blanchardstown-Blakestown,04009,Dublin,267028024
211368,2017.0,"A9 SLADE, TASSAGARD GREEN, SAGGART,Dublin,Ireland",02/02/2017,"A9 SLADE, TASSAGARD GREEN, SAGGART",,Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-02,"Tassagard Green, Garters Ln, Coldwater Commons, Saggart, Co. Dublin, Ireland",ROOFTOP,53.2813933,-6.4406691,,premise,South Dublin,Saggart,03027,Dublin,267119012
211401,2017.0,"AISLING, 28 UPPER GLENAGEARY RD, GLENAGEARY,Dublin,Ireland",10/03/2017,"AISLING, 28 UPPER GLENAGEARY RD, GLENAGEARY",,Dublin,560000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-10,"Ashling, 28 Glenageary Rd Upper, Glenageary, Dublin, A96 Y7H9, Ireland",ROOFTOP,53.2821101,-6.1425497,A96 Y7H9,street_address,Dn Laoghaire-Rathdown,Dn Laoghaire-Sallynoggin West,05049,Dublin,267074006
211407,2017.0,"ALLSTON, KNAPTON RD, DUN LAOGHAIRE,Dublin,Ireland",10/01/2017,"ALLSTON, KNAPTON RD, DUN LAOGHAIRE",,Dublin,2110000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-10,,,,,,,,,,,
211421,2017.0,"AN COIRNEAL, 17 DELBROOK MANOR, DUNDRUM DUBLIN 16,Dublin,Ireland",04/05/2017,"AN COIRNEAL, 17 DELBROOK MANOR, DUNDRUM DUBLIN 16",Dublin 16,Dublin,1100000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-04,"An Coirneal, 17 Delbrook Manor, Balally, Dublin 16, D16 X5A0, Ireland",ROOFTOP,53.2748103,-6.2414791,D16 X5A0,street_address,Dn Laoghaire-Rathdown,Dundrum-Sandyford,05039,Dublin,267080002
211458,2017.0,"APARTMENT 1, 49 - 50 MARY ST, DUBLIN 1,Dublin,Ireland",07/03/2017,"APARTMENT 1, 49 - 50 MARY ST, DUBLIN 1",Dublin 15,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-07,"1, 50 St Mary's Rd, Walkinstown, Dublin 12, D12 X2V1, Ireland",ROOFTOP,53.3235461,-6.3191878,D12 X2V1,subpremise,Dublin City,Walkinstown B,02159,Dublin,268155002
211465,2017.0,"APARTMENT 1, DEAN STREET, DUBLIN 8,Dublin,Ireland",07/04/2017,"APARTMENT 1, DEAN STREET, DUBLIN 8",,Dublin,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-07,"1 Dean St, Merchants Quay, Dublin 8, D08 E261, Ireland",ROOFTOP,53.3389132,-6.273212,D08 E261,street_address,Dublin City,Merchants Quay C,02121,Dublin,268100017
211473,2017.0,"APARTMENT 104, CHARLOTTE QUAY DOCK, DUBLIN 4,Dublin,Ireland",07/02/2017,"APARTMENT 104, CHARLOTTE QUAY DOCK, DUBLIN 4",,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-07,"104, Charlotte Quay Dock, Ringsend Rd, Grand Canal Dock, Dublin 4, Ireland",ROOFTOP,53.3425769,-6.2366343,,subpremise,Dublin City,South Dock,02147,Dublin,268143021
211477,2017.0,"APARTMENT 13, RUSSELL COURT, ST STEPHENS GREEN,Dublin,Ireland",12/05/2017,"APARTMENT 13, RUSSELL COURT, ST STEPHENS GREEN",,Dublin,535000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-12,"13, Russell Court, St Stephen's Green, Saint Kevin's, Dublin 2, Ireland",ROOFTOP,53.3373332,-6.2624935,,subpremise,Dublin City,St. Kevin's,02146,Dublin,268142009
211488,2017.0,"APARTMENT 2, DEAN STREET, DUBLIN 8,Dublin,Ireland",07/04/2017,"APARTMENT 2, DEAN STREET, DUBLIN 8",,Dublin,175000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-07,"2 Dean St, Merchants Quay, Dublin 8, D08 V8F5, Ireland",ROOFTOP,53.3389362,-6.2731006,D08 V8F5,street_address,Dublin City,Merchants Quay C,02121,Dublin,268100017
211497,2017.0,"APARTMENT 3, CYPRESS GARTH, TEMPLEOGUE,Dublin,Ireland",08/05/2017,"APARTMENT 3, CYPRESS GARTH, TEMPLEOGUE",,Dublin,208000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-08,"291 Templeogue Rd, Templeogue Village, Dublin 6W, Co. Dublin, Ireland",ROOFTOP,53.298553,-6.3039421,,"establishment,point_of_interest,real_estate_agency",South Dublin,Templeogue Village,03046,Dublin,267154005
211498,2017.0,"APARTMENT 3, DEAN STREET, DUBLIN 8,Dublin,Ireland",07/04/2017,"APARTMENT 3, DEAN STREET, DUBLIN 8",,Dublin,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-07,"3, 8 Dean St, Merchants Quay, Dublin, Ireland",ROOFTOP,53.3389928,-6.2728303,,subpremise,Dublin City,Merchants Quay C,02121,Dublin,268100017
211499,2017.0,"APARTMENT 30 SHANOWEN HALL, SHANOWEN ROAD, SANTRY,Dublin,Ireland",10/03/2017,"APARTMENT 30 SHANOWEN HALL, SHANOWEN ROAD, SANTRY",Dublin 9,Dublin,212000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-10,"30, Shanowen Hall, Shanowen Rd, Whitehall, Dublin 9, Ireland",ROOFTOP,53.3881662,-6.255739,,subpremise,Dublin City,Whitehall B,02091,Dublin,268158016
211515,2017.0,"APARTMENT 61, BLOCK E, SMITHFIELD MARKET,Dublin,Ireland",12/01/2017,"APARTMENT 61, BLOCK E, SMITHFIELD MARKET",,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-12,"61, Camden Market, Grantham St, Saint Kevin's, Dublin 8, Ireland",ROOFTOP,53.3342251,-6.2659518,,subpremise,Dublin City,St. Kevin's,02146,Dublin,268142006
211523,2017.0,"APARTMENT 86, BLOCK B, SMITHFIELD,Dublin,Ireland",03/02/2017,"APARTMENT 86, BLOCK B, SMITHFIELD",Dublin 7,Dublin,355000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-03,"Apartment 86 Block C, Smithfield Market, Smithfield, Arran Quay, Dublin 7, Ireland",ROOFTOP,53.3480983,-6.2788312,,subpremise,Dublin City,Arran Quay C,02003,Dublin,268003014
211536,2017.0,"APARTMENT NO 7, CORN MILL, DISTILLERY ROAD,Dublin,Ireland",11/05/2017,"APARTMENT NO 7, CORN MILL, DISTILLERY ROAD",Dublin 3,Dublin,205000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-11,"7 Corn Mill Row, Distillery Rd, Drumcondra, Dublin 3, D03 E227, Ireland",ROOFTOP,53.3626534,-6.2483394,D03 E227,street_address,Dublin City,Drumcondra South B,02048,Dublin,268059001
211543,2017.0,"APRES SCHOOL CLUB APT, ADELAIDE RD, GLASTHULE,Dublin,Ireland",02/02/2017,"APRES SCHOOL CLUB APT, ADELAIDE RD, GLASTHULE",,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-02,"Ballinclea Road, Killiney, Dublin, Ireland",GEOMETRIC_CENTER,53.269913,-6.125217,,"establishment,point_of_interest",Dn Laoghaire-Rathdown,Dalkey-Avondale,05032,Dublin,267062002
211575,2017.0,"APT 1 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8,Dublin,Ireland",12/04/2017,"APT 1 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8",Dublin 8,Dublin,102962.99,No,No,Second-Hand Dwelling house /Apartment,,2017-04-12,"Thomas St, Merchants Quay, Dublin 8, D08 DNA7, Ireland",GEOMETRIC_CENTER,53.3429489,-6.2812265,D08 DNA7,"church,establishment,place_of_worship,point_of_interest",Dublin City,Merchants Quay B,02120,Dublin,268099004
211583,2017.0,"APT 1, 113 115 STRAND RD, SANDYMOUNT DUBLIN 4,Dublin,Ireland",04/04/2017,"APT 1, 113 115 STRAND RD, SANDYMOUNT DUBLIN 4",Dublin 4,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-04,"1, 113 Strand Mews, Dublin 4, D04 RP77, Ireland",ROOFTOP,53.3262588,-6.2082428,D04 RP77,subpremise,Dublin City,Pembroke East C,02127,Dublin,268112007
211587,2017.0,"APT 1, 14 PROSPECT RD, GLASNEVIN DUBLIN 9,Dublin,Ireland",05/04/2017,"APT 1, 14 PROSPECT RD, GLASNEVIN DUBLIN 9",Dublin 9,Dublin,182000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-05,"1, 14 Prospect Rd, Drumcondra, Dublin 9, D09 EY93, Ireland",ROOFTOP,53.3654759,-6.2713883,D09 EY93,subpremise,Dublin City,Botanic C,02029,Dublin,268029006
211588,2017.0,"APT 1, 151 153 JAMES ST, DUBLIN 8,Dublin,Ireland",11/04/2017,"APT 1, 151 153 JAMES ST, DUBLIN 8",Dublin 8,Dublin,40000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-11,"1 St James's Ave, Ballybough, Dublin 3, D03 KV99, Ireland",ROOFTOP,53.3616279,-6.2477031,D03 KV99,street_address,Dublin City,Ballybough A,02009,Dublin,268009003
211591,2017.0,"APT 1, 23 LOWER LEESON ST, DUBLIN 2,Dublin,Ireland",04/01/2017,"APT 1, 23 LOWER LEESON ST, DUBLIN 2",Dublin 2,Dublin,2150000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-04,"2 Lower Leeson St, Saint Kevin's, Ireland, Co. Dublin, Dublin 2, Ireland",ROOFTOP,53.3348669,-6.256062,Dublin 2,"establishment,lodging,point_of_interest",Dublin City,St. Kevin's,02146,Dublin,268142009
211592,2017.0,"APT 1, 23 MARY STREET LITTLE, DUBLIN 1,Dublin,Ireland",09/05/2017,"APT 1, 23 MARY STREET LITTLE, DUBLIN 1",,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-09,"Apartment 1, Tyrone House, 23 Sr��id Mhuire Bheag, Smithfield, Dublin 7, D07 EV52, Ireland",ROOFTOP,53.348243,-6.2695934,D07 EV52,street_address,Dublin City,North City,02075,Dublin,268106002
211593,2017.0,"APT 1, 3 PROBY SQ, CARYSFORT AVE,Dublin,Ireland",02/03/2017,"APT 1, 3 PROBY SQ, CARYSFORT AVE",,Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-02,,,,,,,,,,,
211602,2017.0,"APT 1, 41 ARRAN QUAY, DUBLIN 7,Dublin,Ireland",09/03/2017,"APT 1, 41 ARRAN QUAY, DUBLIN 7",Dublin 7,Dublin,188500.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-09,"1, 41 Arran Quay, Dublin 7, D07 T042, Ireland",ROOFTOP,53.3466841,-6.2799696,D07 T042,subpremise,Dublin City,Arran Quay C,02003,Dublin,268003015
211606,2017.0,"APT 1, 47 SANDYCOVE RD, SANDYCOVE,Dublin,Ireland",07/04/2017,"APT 1, 47 SANDYCOVE RD, SANDYCOVE",,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-07,"1, Sandycove Lodge, Sandycove Ave E, D̼n Laoghaire, Dublin, Ireland",ROOFTOP,53.2868833,-6.1128218,,subpremise,Dn Laoghaire-Rathdown,Dn Laoghaire-Sandycove,05050,Dublin,267076004
211616,2017.0,"APT 1, ASTON HOUSE, ASTON PLACE DUBLIN 2,Dublin,Ireland",01/03/2017,"APT 1, ASTON HOUSE, ASTON PLACE DUBLIN 2",Dublin 2,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-01,"1, Aston House, Aston Pl, Temple Bar, Dublin 2, Ireland",ROOFTOP,53.3463048,-6.2607843,,subpremise,Dublin City,Royal Exchange A,02144,Dublin,268140015
211619,2017.0,"APT 1, BLK 6 CLARION QUAY APTS, EXCISE WALK DUBLIN 1,Dublin,Ireland",05/01/2017,"APT 1, BLK 6 CLARION QUAY APTS, EXCISE WALK DUBLIN 1",Dublin 1,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-05,,,,,,,,,,,
211624,2017.0,"APT 1, EUSTACE HOUSE, EAST ESSEX ST DUBLIN 2,Dublin,Ireland",06/03/2017,"APT 1, EUSTACE HOUSE, EAST ESSEX ST DUBLIN 2",Dublin 2,Dublin,485000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-06,"Eustace House, Apartment 1, Essex St E, Temple Bar, Dublin 2, Ireland",ROOFTOP,53.3455273,-6.2647325,,premise,Dublin City,Royal Exchange A,02144,Dublin,268140014
211630,2017.0,"APT 1, HOLMEADE HOUSE, HOLLES ST DUBLIN 2,Dublin,Ireland",01/03/2017,"APT 1, HOLMEADE HOUSE, HOLLES ST DUBLIN 2",Dublin 2,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-01,"1, Holmeade House, Holles St, Grand Canal Dock, Dublin 2, Ireland",ROOFTOP,53.3409335,-6.2453313,,subpremise,Dublin City,South Dock,02147,Dublin,268143006
211637,2017.0,"APT 1, ROCHFORT HOUSE, DEAN COURT,Dublin,Ireland",08/03/2017,"APT 1, ROCHFORT HOUSE, DEAN COURT",Dublin 8,Dublin,222000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-08,,,,,,,,,,,
211641,2017.0,"APT 1, SEMPEL COURT, 103 CAPEL ST DUBLIN 1,Dublin,Ireland",08/03/2017,"APT 1, SEMPEL COURT, 103 CAPEL ST DUBLIN 1",Dublin 1,Dublin,172000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-08,"1, Semple Court, Capel St, Rotunda, Dublin 1, Ireland",ROOFTOP,53.3498328,-6.2695616,,subpremise,Dublin City,Rotunda B,02089,Dublin,268139006
211648,2017.0,"APT 1, THE MOORINGS, PORTOBELLO HARBOUR DUBLIN 8,Dublin,Ireland",05/05/2017,"APT 1, THE MOORINGS, PORTOBELLO HARBOUR DUBLIN 8",Dublin 8,Dublin,415000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-05,"1, The Moorings, Portobello Harbour, Saint Kevin's, Dublin 8, Ireland",ROOFTOP,53.3304247,-6.2667643,,subpremise,Dublin City,St. Kevin's,02146,Dublin,268142010
211653,2017.0,"APT 10 ADELAIDE HOUSE, 7/8 HADDINGTON TERRACE, DUN LAOGHAIRE,Dublin,Ireland",02/06/2017,"APT 10 ADELAIDE HOUSE, 7/8 HADDINGTON TERRACE, DUN LAOGHAIRE",,Dublin,419000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-02,"10, Adelaide House, Haddington Terrace, D̼n Laoghaire, Dublin, Ireland",ROOFTOP,53.2923213,-6.1308937,,subpremise,Dn Laoghaire-Rathdown,Dn Laoghaire-East Central,05042,Dublin,267067002
211654,2017.0,"APT 10 ADELAIDE HOUSE, 7/8 HADDINGTON TERRACE, DUN LAOGHAIRE,Dublin,Ireland",02/06/2017,"APT 10 ADELAIDE HOUSE, 7/8 HADDINGTON TERRACE, DUN LAOGHAIRE",,Dublin,419000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-02,"10, Adelaide House, Haddington Terrace, D̼n Laoghaire, Dublin, Ireland",ROOFTOP,53.2923213,-6.1308937,,subpremise,Dn Laoghaire-Rathdown,Dn Laoghaire-East Central,05042,Dublin,267067002
211656,2017.0,"APT 10 COLLEGE CLOSE, TARA ST, DUBLIN 2,Dublin,Ireland",12/04/2017,"APT 10 COLLEGE CLOSE, TARA ST, DUBLIN 2",Dublin 2,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-12,"10, College Close, Tara St, Dublin 2, Ireland",ROOFTOP,53.3457009,-6.2553434,,subpremise,Dublin City,Mansion House A,02117,Dublin,268096004
211658,2017.0,"APT 10 GLOUCESTER SQUARE, RAILWAY STREET, DUBLIN 1,Dublin,Ireland",03/05/2017,"APT 10 GLOUCESTER SQUARE, RAILWAY STREET, DUBLIN 1",Dublin 1,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-03,"10, Gloucester Square, Railway St, Mountjoy, Dublin 1, Ireland",ROOFTOP,53.3526604,-6.2546844,,subpremise,Dublin City,Mountjoy A,02073,Dublin,268104004/268104005
211661,2017.0,"APT 10 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8,Dublin,Ireland",12/04/2017,"APT 10 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8",Dublin 8,Dublin,104417.29,No,No,Second-Hand Dwelling house /Apartment,,2017-04-12,"Thomas St, Merchants Quay, Dublin 8, D08 DNA7, Ireland",GEOMETRIC_CENTER,53.3429489,-6.2812265,D08 DNA7,"church,establishment,place_of_worship,point_of_interest",Dublin City,Merchants Quay B,02120,Dublin,268099004
211665,2017.0,"APT 10, 151 153 JAMES ST, DUBLIN 8,Dublin,Ireland",11/04/2017,"APT 10, 151 153 JAMES ST, DUBLIN 8",Dublin 8,Dublin,35000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-11,"10 St James's Ave, Ballybough, Dublin 3, D03 VH95, Ireland",ROOFTOP,53.3613856,-6.2480604,D03 VH95,street_address,Dublin City,Ballybough A,02009,Dublin,268009003
211676,2017.0,"APT 104 BLOCK I, WATERMILL APTS, RAHENY,Dublin,Ireland",05/05/2017,"APT 104 BLOCK I, WATERMILL APTS, RAHENY",Dublin 5,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-05,"Watermill Apartments, Watermill Road, D05 FW26, Raheny, Co. Dublin, Ireland",GEOMETRIC_CENTER,53.3761865,-6.16705,,"establishment,point_of_interest",Dublin City,Raheny-St. Assam,02087,Dublin,268126007
211690,2017.0,"APT 116, 109 PARNELL ST, DUBLIN 1,Dublin,Ireland",01/03/2017,"APT 116, 109 PARNELL ST, DUBLIN 1",Dublin 1,Dublin,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-01,"116, 109 Parnell St, Rotunda, Dublin 1, Ireland",ROOFTOP,53.3538064,-6.2578683,,subpremise,Dublin City,Rotunda A,02088,Dublin,268138003
